ALSFS.R,ALSFS.py,wv
0.657309736,0.657838132,5036.872962
0.707309585,0.707878771,5036.881405
0.769180935,0.76980056,5036.889847
0.811981383,0.812636173,5036.898289
0.849792228,0.850478228,5036.906731
0.885349567,0.886065021,5036.915172
0.913098109,0.913836761,5036.923612
0.930724394,0.931478095,5036.932052
0.948706972,0.949476042,5036.940492
0.958603076,0.959380983,5036.948931
0.978517863,0.979312764,5036.957369
0.983685199,0.984485137,5036.965807
0.979269354,0.980066536,5036.974244
0.978922295,0.979720031,5036.982681
0.980652237,0.981452221,5036.991117
0.966337535,0.967126668,5036.999553
0.963005002,0.963792239,5037.007988
0.943948583,0.944721051,5037.016423
0.927868841,0.928628947,5037.024857
0.911412565,0.912159975,5037.033291
0.88758509,0.888313724,5037.041724
0.840587256,0.841278034,5037.050157
0.778150499,0.77879064,5037.058589
0.735028364,0.735633667,5037.067021
0.688001121,0.688568292,5037.075452
0.638374291,0.638901104,5037.083883
0.59102731,0.591515563,5037.092313
0.577575916,0.578053559,5037.100743
0.557916484,0.558378354,5037.109172
0.547647474,0.548101319,5037.1176
0.547175329,0.54762926,5037.126028
0.594154573,0.594647995,5037.134456
0.618690611,0.619204949,5037.142883
0.661731647,0.662282345,5037.15131
0.707880849,0.708470572,5037.159736
0.751700708,0.752327595,5037.168161
0.780914319,0.781566252,5037.176586
0.814969742,0.815650821,5037.185011
0.83372461,0.834422096,5037.193435
0.843351466,0.844057747,5037.201858
0.841812616,0.84251835,5037.210281
0.825362805,0.826055474,5037.218703
0.808564673,0.809243957,5037.227125
0.771635801,0.772284742,5037.235547
0.746767737,0.747396425,5037.243968
0.708773031,0.70937036,5037.252388
0.649096854,0.649644465,5037.260808
0.600881012,0.601388479,5037.269227
0.545942129,0.546403682,5037.277646
0.484943907,0.485354322,5037.286064
0.442530037,0.442904949,5037.294482
0.402335607,0.402676824,5037.302899
0.391615277,0.391947751,5037.311316
0.385518048,0.385845688,5037.319733
0.408420456,0.408767924,5037.328148
0.440403334,0.440778405,5037.336564
0.496984047,0.497407749,5037.344978
0.558833753,0.559310685,5037.353392
0.622273434,0.622805065,5037.361806
0.667638067,0.668209053,5037.370219
0.73507811,0.735707432,5037.378632
0.781738127,0.782408098,5037.387044
0.830298732,0.831011068,5037.395456
0.870186499,0.870933839,5037.403867
0.881652675,0.882410657,5037.412277
0.926853219,0.927650897,5037.420688
0.937115766,0.937923122,5037.429097
0.960073426,0.960901429,5037.437506
0.965877263,0.966711146,5037.445915
0.977121679,0.977966155,5037.454323
0.977885961,0.978731983,5037.46273
0.982370419,0.983221213,5037.471137
0.977025163,0.977872216,5037.479544
0.985107832,0.985962788,5037.48795
0.970721353,0.971564708,5037.496355
0.96432667,0.965165348,5037.50476
0.959719407,0.960554953,5037.513165
0.952316318,0.95314629,5037.521569
0.94288389,0.943706504,5037.529972
0.947780376,0.948608129,5037.538375
0.941807738,0.942631138,5037.546777
0.95565121,0.956487589,5037.555179
0.955776929,0.956614296,5037.563581
0.962585673,0.96342989,5037.571981
0.969603342,0.970454607,5037.580382
0.975813404,0.97667102,5037.588782
0.977987234,0.978847664,5037.597181
0.990026718,0.990898654,5037.60558
0.984288548,0.985156342,5037.613978
0.979235038,0.980099284,5037.622376
0.981637212,0.982504489,5037.630773
0.986300895,0.987173209,5037.63917
0.99062386,0.991500918,5037.647566
0.982610295,0.983481173,5037.655962
0.977333732,0.978200844,5037.664357
0.965414764,0.966272202,5037.672751
0.95570979,0.956559501,5037.681146
0.939223108,0.940059039,5037.689539
0.931604263,0.932434285,5037.697932
0.906928142,0.907737028,5037.706325
0.879944429,0.880730073,5037.714717
0.837943225,0.838692154,5037.723109
0.804948127,0.805668321,5037.7315
0.766410138,0.767096571,5037.73989
0.734824893,0.735483728,5037.748281
0.712977684,0.713617602,5037.75667
0.706164665,0.706799134,5037.765059
0.701146771,0.701777392,5037.773448
0.716403427,0.717048447,5037.781836
0.737232419,0.73789689,5037.790223
0.770254514,0.770949477,5037.79861
0.801483613,0.802207511,5037.806997
0.838571121,0.839329312,5037.815383
0.86762749,0.868412775,5037.823768
0.890346647,0.891153342,5037.832153
0.919256931,0.920090694,5037.840537
0.941840808,0.942695952,5037.848921
0.952531347,0.953397107,5037.857305
0.96800376,0.968884508,5037.865687
0.970119369,0.971002969,5037.87407
0.991431359,0.99233532,5037.882452
0.984228087,0.985126423,5037.890833
0.995723562,0.996633346,5037.899214
1.000652054,1.001567301,5037.907594
0.989273382,0.990179172,5037.915974
1.008032304,1.008956239,5037.924353
1.00512,1.006042234,5037.932732
0.999890604,1.000809003,5037.94111
0.994749211,0.995663847,5037.949488
0.99993373,1.000854099,5037.957865
0.994426452,0.995342712,5037.966242
0.996240463,0.99715936,5037.974618
0.989116655,0.990029939,5037.982994
0.982498215,0.98340634,5037.991369
0.975096925,0.975999156,5037.999744
0.975041186,0.975944314,5038.008118
0.972977853,0.973880015,5038.016491
0.969041404,0.96994086,5038.024864
0.957918622,0.958808688,5038.033237
0.965713114,0.966611364,5038.041609
0.960250736,0.961144844,5038.049981
0.953475002,0.954363733,5038.058352
0.957786057,0.958679744,5038.066722
0.950514841,0.951402674,5038.075092
0.948064054,0.948950528,5038.083462
0.941455072,0.942336291,5038.091831
0.924929974,0.925796634,5038.100199
0.927983709,0.928854143,5038.108567
0.916951757,0.917812746,5038.116935
0.936745152,0.937625651,5038.125302
0.931158746,0.932034912,5038.133668
0.955831909,0.956732237,5038.142034
0.947983386,0.94887726,5038.1504
0.954807108,0.955708362,5038.158765
0.958972461,0.959878598,5038.167129
0.958435741,0.959342323,5038.175493
0.951161082,0.952061727,5038.183856
0.956920522,0.957827572,5038.192219
0.959445102,0.9603555,5038.200581
0.962946978,0.963861658,5038.208943
0.963397876,0.964313945,5038.217305
0.962737901,0.963654303,5038.225665
0.965961113,0.96688155,5038.234026
0.97815695,0.979089987,5038.242385
0.970862566,0.971789618,5038.250745
0.980844037,0.981781604,5038.259103
0.974141928,0.975074067,5038.267462
0.968562434,0.969490208,5038.275819
0.973149589,0.974082737,5038.284177
0.966771643,0.967699649,5038.292533
0.973634489,0.974570065,5038.30089
0.971923364,0.972858277,5038.309245
0.972691714,0.973628349,5038.3176
0.97232943,0.9732667,5038.325955
0.980777464,0.98172387,5038.334309
0.983192969,0.984142703,5038.342663
0.975434459,0.976377688,5038.351016
0.986512033,0.987466976,5038.359369
0.989326187,0.99028486,5038.367721
0.995788888,0.996754837,5038.376072
1.001056474,1.002028552,5038.384423
0.983854004,0.984810381,5038.392774
1.00765729,1.008637833,5038.401124
0.995635982,0.996605845,5038.409473
1.008897395,1.009881207,5038.417822
1.003455117,1.00443465,5038.426171
0.999587597,1.000564379,5038.434519
0.988113755,0.989080339,5038.442866
0.989198795,0.990167456,5038.451213
0.985981056,0.98694758,5038.45956
0.977004519,0.977963249,5038.467906
0.954145378,0.955082659,5038.476251
0.947723585,0.948655535,5038.484596
0.94002644,0.940951791,5038.49294
0.928080684,0.928995235,5038.501284
0.924060314,0.92497186,5038.509628
0.902108309,0.902999134,5038.517971
0.894560166,0.895444465,5038.526313
0.871909391,0.872772203,5038.534655
0.872269201,0.873133275,5038.542996
0.870490315,0.871353532,5038.551337
0.875204589,0.876073393,5038.559677
0.881668678,0.882544817,5038.568017
0.88945975,0.890344559,5038.576356
0.888832113,0.889717226,5038.584695
0.889751626,0.890638585,5038.593033
0.882239885,0.883120279,5038.601371
0.892539604,0.893431211,5038.609708
0.900453541,0.901353998,5038.618045
0.888248342,0.889137526,5038.626381
0.87669877,0.877577314,5038.634717
0.88888043,0.889772116,5038.643052
0.899506888,0.900410181,5038.651387
0.906966153,0.907877892,5038.659721
0.918403343,0.919327549,5038.668054
0.919421631,0.920347833,5038.676388
0.940628411,0.94157697,5038.68472
0.949019745,0.94997777,5038.693052
0.95727392,0.958241291,5038.701384
0.980087453,0.981078917,5038.709715
0.977068403,0.97805785,5038.718045
0.981295042,0.982289812,5038.726376
0.997113936,0.998125803,5038.734705
1.008456501,1.009480953,5038.743034
1.005428981,1.006451429,5038.751363
1.004088605,1.005110762,5038.759691
1.007708854,1.008735774,5038.768018
1.00199298,1.003015148,5038.776345
1.010753487,1.011785674,5038.784672
1.01345322,1.014489251,5038.792997
1.003852943,1.004880238,5038.801323
1.003647054,1.004675217,5038.809648
1.016264673,1.017306856,5038.817972
1.009649594,1.01068608,5038.826296
1.008815543,1.009852261,5038.83462
1.00844563,1.009483057,5038.842942
1.029928482,1.030989122,5038.851265
1.022199226,1.023253013,5038.859587
1.013355123,1.01440089,5038.867908
1.008784719,1.009826864,5038.876229
1.018597153,1.01965054,5038.884549
0.998622241,0.999656056,5038.892869
1.013794065,1.014844689,5038.901188
1.008781421,1.00982795,5038.909507
1.003204527,1.004246364,5038.917825
0.998688494,0.999726731,5038.926143
1.018569637,1.019629653,5038.93446
1.011483503,1.012537249,5038.942777
1.004059962,1.005107071,5038.951093
1.007276005,1.008327572,5038.959409
1.011451596,1.012508632,5038.967724
1.017113697,1.018177768,5038.976039
1.025485956,1.026559914,5038.984353
0.997030281,0.998075536,5038.992667
1.005267617,1.006322617,5039.00098
1.002093058,1.003145832,5039.009292
1.018903475,1.019975036,5039.017605
1.006378591,1.007438093,5039.025916
0.997874186,0.99892584,5039.034227
0.994349106,0.995398147,5039.042538
0.991633922,0.992681199,5039.050848
0.988167488,0.989212203,5039.059158
0.988713099,0.989759491,5039.067467
0.987463946,0.988510116,5039.075775
0.975972545,0.977007628,5039.084083
0.960660628,0.961680544,5039.092391
0.944102398,0.94510579,5039.100698
0.913516201,0.914488108,5039.109004
0.890353024,0.891301285,5039.11731
0.86050044,0.861417871,5039.125616
0.839141933,0.840037535,5039.133921
0.834236688,0.835127992,5039.142225
0.841925496,0.842825961,5039.150529
0.83542858,0.836323033,5039.158832
0.815769711,0.816644033,5039.167135
0.790934239,0.791782833,5039.175438
0.737856084,0.738648564,5039.18374
0.707517102,0.708277797,5039.192041
0.640727821,0.641417433,5039.200342
0.588935928,0.589570465,5039.208642
0.523663165,0.524227969,5039.216942
0.474939926,0.475452718,5039.225241
0.442160044,0.442637947,5039.23354
0.409980621,0.41042421,5039.241839
0.411777687,0.412223689,5039.250136
0.424998713,0.425459521,5039.258434
0.451534904,0.452025,5039.26673
0.486476783,0.487005361,5039.275027
0.54688797,0.547482813,5039.283322
0.586974578,0.587613692,5039.291618
0.655430469,0.656144868,5039.299912
0.696960835,0.697721298,5039.308207
0.738834098,0.739641096,5039.3165
0.779477368,0.780329652,5039.324793
0.802269242,0.803147367,5039.333086
0.811986503,0.812876197,5039.341378
0.827403407,0.828310944,5039.34967
0.797270211,0.798145615,5039.357961
0.795175651,0.796049671,5039.366252
0.750687359,0.751513345,5039.374542
0.725055057,0.725853677,5039.382831
0.681388726,0.682140037,5039.391121
0.629775062,0.630470191,5039.399409
0.582051666,0.582694793,5039.407697
0.527714398,0.528298097,5039.415985
0.500376113,0.500930155,5039.424272
0.48165397,0.482187841,5039.432558
0.466251952,0.466769293,5039.440844
0.480516194,0.481049922,5039.44913
0.502632582,0.503191461,5039.457415
0.548391493,0.549001891,5039.465699
0.579376872,0.580022439,5039.473983
0.631454869,0.632159205,5039.482267
0.673521462,0.674273513,5039.49055
0.727350115,0.728163127,5039.498832
0.757965334,0.758813461,5039.507114
0.789616676,0.790501151,5039.515396
0.808821174,0.809728116,5039.523677
0.798368285,0.799264451,5039.531957
0.808143925,0.809052018,5039.540237
0.815689494,0.816607027,5039.548516
0.828656391,0.829589488,5039.556795
0.851144254,0.852103679,5039.565074
0.880996037,0.881990153,5039.573351
0.91604275,0.917077497,5039.581629
0.941943616,0.943008736,5039.589906
0.954915303,0.955996224,5039.598182
0.974220736,0.975324666,5039.606458
0.966313356,0.967409474,5039.614733
0.978326775,0.979437691,5039.623008
0.98282889,0.983946097,5039.631282
0.975062737,0.976172285,5039.639556
0.969361447,0.970465672,5039.647829
0.967283408,0.968386429,5039.656102
0.957144558,0.95823717,5039.664374
0.976811884,0.977928123,5039.672646
0.955714538,0.956807821,5039.680917
0.967788096,0.968896359,5039.689188
0.966014729,0.96712213,5039.697458
0.957678478,0.958777481,5039.705727
0.963161298,0.964267759,5039.713997
0.947174263,0.948263508,5039.722265
0.962872179,0.963980645,5039.730533
0.943218273,0.944305259,5039.738801
0.950559946,0.951656549,5039.747068
0.947404578,0.948498694,5039.755335
0.954512011,0.955615498,5039.763601
0.947364632,0.948461012,5039.771866
0.941449027,0.94253971,5039.780132
0.944636989,0.94573252,5039.788396
0.9512673,0.952371684,5039.79666
0.946632998,0.947733161,5039.804924
0.939684956,0.940778195,5039.813187
0.932247823,0.933333553,5039.821449
0.92280599,0.923881857,5039.829711
0.919262823,0.920335688,5039.837973
0.910561481,0.911625311,5039.846234
0.898952711,0.900004082,5039.854494
0.903121304,0.904178658,5039.862754
0.89775419,0.898806363,5039.871014
0.890520488,0.891565278,5039.879273
0.876020383,0.877049238,5039.887531
0.881927993,0.882964873,5039.895789
0.872855664,0.873882955,5039.904046
0.870430089,0.871455599,5039.912303
0.877214422,0.878249009,5039.92056
0.875718834,0.876752741,5039.928815
0.875818898,0.876854008,5039.937071
0.877094956,0.878132661,5039.945326
0.881926146,0.882970662,5039.95358
0.887013971,0.888065615,5039.961834
0.878323575,0.879366008,5039.970087
0.87316019,0.874197582,5039.97834
0.862599049,0.863624968,5039.986592
0.868365194,0.869399055,5039.994844
0.830076974,0.831066287,5040.003095
0.808305342,0.809269722,5040.011346
0.78893265,0.789874908,5040.019596
0.734925034,0.735803714,5040.027846
0.697628728,0.698463693,5040.036095
0.641131581,0.641899733,5040.044344
0.58731108,0.588015487,5040.052592
0.534174274,0.534815622,5040.06084
0.473617512,0.474186751,5040.069087
0.422471509,0.422979809,5040.077334
0.38103956,0.381498493,5040.08558
0.353096289,0.353522014,5040.093826
0.328728396,0.329125159,5040.102071
0.32797001,0.328366275,5040.110315
0.343714526,0.34413025,5040.11856
0.370268618,0.37071693,5040.126803
0.394617961,0.395096255,5040.135046
0.426853873,0.427371783,5040.143289
0.449272567,0.44981825,5040.151531
0.477126469,0.477706591,5040.159773
0.502305895,0.502917274,5040.168014
0.517627586,0.518258275,5040.176254
0.514880999,0.515509001,5040.184494
0.528985314,0.529631196,5040.192734
0.530535032,0.531183487,5040.200973
0.566113577,0.566806245,5040.209211
0.587819921,0.588539904,5040.217449
0.616384234,0.617139998,5040.225687
0.659696713,0.660506434,5040.233924
0.706573076,0.707441248,5040.24216
0.743149834,0.74406391,5040.250396
0.779014972,0.779974169,5040.258632
0.8261567,0.827175011,5040.266867
0.844135525,0.84517709,5040.275101
0.874172403,0.875252163,5040.283335
0.899553315,0.900665594,5040.291568
0.909416686,0.910542342,5040.299801
0.92659959,0.927747721,5040.308034
0.918632512,0.919771967,5040.316266
0.933839894,0.934999433,5040.324497
0.939613176,0.940781114,5040.332728
0.936376451,0.937541593,5040.340958
0.941023922,0.942196081,5040.349188
0.96516728,0.966370781,5040.357417
0.966218235,0.967424316,5040.365646
0.955752751,0.956947026,5040.373874
0.970762141,0.97197645,5040.382102
0.960147042,0.96134934,5040.390329
0.966979025,0.968191154,5040.398556
0.97233823,0.973558359,5040.406782
0.97565695,0.976882531,5040.415008
0.988946872,0.990190454,5040.423233
0.999348038,1.000606021,5040.431458
0.995078537,0.996332466,5040.439682
0.985406013,0.986649063,5040.447906
0.999862213,1.001124829,5040.456129
0.997109717,0.998370185,5040.464352
1.006360159,1.007633662,5040.472574
1.001472707,1.002741362,5040.480796
0.992219267,0.993477525,5040.489017
0.990580808,0.991838313,5040.497238
0.997668027,0.998935864,5040.505458
0.983413652,0.984664693,5040.513677
0.994188199,0.99545428,5040.521897
0.989407335,0.990668657,5040.530115
0.991371265,0.992636422,5040.538333
0.979309121,0.980560202,5040.546551
0.979934606,0.981187807,5040.554768
0.976377023,0.977626991,5040.562985
0.984502829,0.985764528,5040.571201
0.977716779,0.978971103,5040.579416
0.967308842,0.968551121,5040.587631
0.957388091,0.958618925,5040.595846
0.96223512,0.963473489,5040.60406
0.94600097,0.94721973,5040.612273
0.938502554,0.939712928,5040.620486
0.947899891,0.949123674,5040.628699
0.921430851,0.922621715,5040.636911
0.920589639,0.921780669,5040.645122
0.916658701,0.917845895,5040.653333
0.893699842,0.894858521,5040.661544
0.902800344,0.903972055,5040.669754
0.906755124,0.907933207,5040.677963
0.890254377,0.891412242,5040.686172
0.902024472,0.903198881,5040.69438
0.892593493,0.893756848,5040.702588
0.87053963,0.871675437,5040.710796
0.838173186,0.839267918,5040.719002
0.818666317,0.819736698,5040.727209
0.768488991,0.769494827,5040.735415
0.719719273,0.72066227,5040.74362
0.656895123,0.657756713,5040.751825
0.591680606,0.592457479,5040.760029
0.524903339,0.525593261,5040.768233
0.473817249,0.474440681,5040.776436
0.404391971,0.404924617,5040.784639
0.36651699,0.367000258,5040.792841
0.335603071,0.336046044,5040.801043
0.321271028,0.321695531,5040.809245
0.338856251,0.339304462,5040.817445
0.364374194,0.364856666,5040.825646
0.407757745,0.408298231,5040.833845
0.458285912,0.458894014,5040.842045
0.521141774,0.521834009,5040.850243
0.589019851,0.589803075,5040.858441
0.655511284,0.656383842,5040.866639
0.720374636,0.721334547,5040.874836
0.770970481,0.771998897,5040.883033
0.810493451,0.81157573,5040.891229
0.846265958,0.847397199,5040.899425
0.871691521,0.872857981,5040.90762
0.89981278,0.901018143,5040.915815
0.914254673,0.915480676,5040.924009
0.917450315,0.918681904,5040.932202
0.928004287,0.929251362,5040.940396
0.932236789,0.933490876,5040.948588
0.936040737,0.937301274,5040.95678
0.938918762,0.940184512,5040.964972
0.942014127,0.943285394,5040.973163
0.95201999,0.953306118,5040.981353
0.944007337,0.945283991,5040.989544
0.943312978,0.944590044,5040.997733
0.954828379,0.956122403,5041.005922
0.954661179,0.955956346,5041.014111
0.952411264,0.953704748,5041.022299
0.945605958,0.94689156,5041.030486
0.950324796,0.951618181,5041.038673
0.946682384,0.947972174,5041.04686
0.932967369,0.934239816,5041.055046
0.904867815,0.906103241,5041.063231
0.917159207,0.918412738,5041.071416
0.893526358,0.89474888,5041.079601
0.884617088,0.885828701,5041.087785
0.878602656,0.879807306,5041.095968
0.883564386,0.884777119,5041.104151
0.889451773,0.890673876,5041.112333
0.884693145,0.885909995,5041.120515
0.896262189,0.897496255,5041.128697
0.907365395,0.908616069,5041.136878
0.930310562,0.931594218,5041.145058
0.938409369,0.939705569,5041.153238
0.952877015,0.95419459,5041.161417
0.961948014,0.963279537,5041.169596
0.966707311,0.968046836,5041.177774
0.967519437,0.968861504,5041.185952
0.977341373,0.978698498,5041.194129
0.979330849,0.980692174,5041.202306
0.995157719,0.996542507,5041.210483
0.982915455,0.984284653,5041.218658
0.99586375,0.997252452,5041.226834
0.983059014,0.984431309,5041.235008
0.995846584,0.9972382,5041.243183
0.997261897,0.998656964,5041.251356
0.981661928,0.983036624,5041.25953
0.991703116,0.993093342,5041.267702
0.987971808,0.989358269,5041.275875
0.97826145,0.979635735,5041.284046
0.980278105,0.98165668,5041.292218
0.977045143,0.978420625,5041.300388
0.973128809,0.974500227,5041.308559
0.975001686,0.976377197,5041.316728
0.968213432,0.969580811,5041.324897
0.964126539,0.965489588,5041.333066
0.956367159,0.957720668,5041.341234
0.949884354,0.951230112,5041.349402
0.943001087,0.944338507,5041.357569
0.936888835,0.938218993,5041.365736
0.940349885,0.941686375,5041.373902
0.920292181,0.921601558,5041.382067
0.935163312,0.936495266,5041.390232
0.910655755,0.911954185,5041.398397
0.918187451,0.919498016,5041.406561
0.888480039,0.889749554,5041.414725
0.866219535,0.867458564,5041.422888
0.86806196,0.869304948,5041.43105
0.82641182,0.827596432,5041.439212
0.800434269,0.801582868,5041.447374
0.789357511,0.790491426,5041.455535
0.799089901,0.800239022,5041.463695
0.793171143,0.79431297,5041.471855
0.796939831,0.798088306,5041.480015
0.813661046,0.81483487,5041.488174
0.82957516,0.830773221,5041.496332
0.826073679,0.827267959,5041.50449
0.842800514,0.844020279,5041.512648
0.844450909,0.84567437,5041.520805
0.835630577,0.836842553,5041.528961
0.833856107,0.835066799,5041.537117
0.818031892,0.819220871,5041.545273
0.808372977,0.809549166,5041.553428
0.822852438,0.824050967,5041.561582
0.7975944,0.798757374,5041.569736
0.80225559,0.803426605,5041.577889
0.797559529,0.798724927,5041.586042
0.794122647,0.795284258,5041.594195
0.7834213,0.784568476,5041.602346
0.757822658,0.758933531,5041.610498
0.753851582,0.75495781,5041.618649
0.715704188,0.716755556,5041.626799
0.70677356,0.707812918,5041.634949
0.666700357,0.667681836,5041.643098
0.617053619,0.617962984,5041.651247
0.58238107,0.583240258,5041.659395
0.536185497,0.53697738,5041.667543
0.493585595,0.494315345,5041.67569
0.44831553,0.448979062,5041.683837
0.404921492,0.405521441,5041.691983
0.370335443,0.370884735,5041.700129
0.344532232,0.3450438,5041.708274
0.329777454,0.330267639,5041.716419
0.312096825,0.312561228,5041.724563
0.296945246,0.297387577,5041.732707
0.29102931,0.291463294,5041.74085
0.29180392,0.292239527,5041.748993
0.287577551,0.28800731,5041.757135
0.305791245,0.306248712,5041.765277
0.326508151,0.326997134,5041.773418
0.354921025,0.355453127,5041.781559
0.388374985,0.388957864,5041.789699
0.412601368,0.413221268,5041.797839
0.439521822,0.440182873,5041.805978
0.462929884,0.463626887,5041.814116
0.474622254,0.475337629,5041.822255
0.474200566,0.474916072,5041.830392
0.458237711,0.458929871,5041.838529
0.445120441,0.445793511,5041.846666
0.413818922,0.414445334,5041.854802
0.37786702,0.378439626,5041.862938
0.352355574,0.352890095,5041.871073
0.31664105,0.31712191,5041.879207
0.283073779,0.283504126,5041.887341
0.250609756,0.250991159,5041.895475
0.237268784,0.237630272,5041.903608
0.223046422,0.223386608,5041.91174
0.22233442,0.222673885,5041.919872
0.224167033,0.224509665,5041.928004
0.228699649,0.229049585,5041.936135
0.262389709,0.262791628,5041.944266
0.303225632,0.303690603,5041.952396
0.340448769,0.34097138,5041.960525
0.412155511,0.412788879,5041.968654
0.473313585,0.47404172,5041.976782
0.538178031,0.539006845,5041.98491
0.619954885,0.620910668,5041.993038
0.680606048,0.681656468,5042.001165
0.73883509,0.739976608,5042.009291
0.785442225,0.786657061,5042.017417
0.817861617,0.819127957,5042.025543
0.857638702,0.858968057,5042.033668
0.861016865,0.86235289,5042.041792
0.875396139,0.876755936,5042.049916
0.893217694,0.894606665,5042.058039
0.899194696,0.900594465,5042.066162
0.889854576,0.891241294,5042.074284
0.884052593,0.885431751,5042.082406
0.893891887,0.895287895,5042.090528
0.879106512,0.880480906,5042.098649
0.874225391,0.875593624,5042.106769
0.847285944,0.848613445,5042.114889
0.83898561,0.840301525,5042.123008
0.819085906,0.820371994,5042.131127
0.793151385,0.794398099,5042.139245
0.761664008,0.762862523,5042.147363
0.741333602,0.742501386,5042.15548
0.724971707,0.726114952,5042.163597
0.71102972,0.712152192,5042.171713
0.69965314,0.700758847,5042.179829
0.685691884,0.686776694,5042.187944
0.678060495,0.679134389,5042.196059
0.690256935,0.691351324,5042.204173
0.683976785,0.685062387,5042.212287
0.67915794,0.680237056,5042.2204
0.68466753,0.685756574,5042.228513
0.676471592,0.677548761,5042.236625
0.671864598,0.672935587,5042.244737
0.677616241,0.678697564,5042.252848
0.65047093,0.651510057,5042.260959
0.64297517,0.644003431,5042.269069
0.642839243,0.643868398,5042.277179
0.622854069,0.623852307,5042.285288
0.62604999,0.627054434,5042.293396
0.63683563,0.637858484,5042.301505
0.652263761,0.653312529,5042.309612
0.666555916,0.667628826,5042.317719
0.66906322,0.670141333,5042.325826
0.678228657,0.679322724,5042.333932
0.708128354,0.709271892,5042.342038
0.702792711,0.703928864,5042.350143
0.706891808,0.708035828,5042.358247
0.695507773,0.69663459,5042.366351
0.677932728,0.679032263,5042.374455
0.653008235,0.654068495,5042.382558
0.619597017,0.62060412,5042.390661
0.601253054,0.602231401,5042.398763
0.544681093,0.54556835,5042.406864
0.50869667,0.509526209,5042.414965
0.455725414,0.456469379,5042.423066
0.409874369,0.41054421,5042.431166
0.370969434,0.371576352,5042.439265
0.338858378,0.339413364,5042.447364
0.320055881,0.320580641,5042.455463
0.304200308,0.304699613,5042.463561
0.297682889,0.298172029,5042.471658
0.302718286,0.30321624,5042.479755
0.319262754,0.319788493,5042.487852
0.335079232,0.335631616,5042.495948
0.362395711,0.362993777,5042.504043
0.377031957,0.377654852,5042.512138
0.401154272,0.40181774,5042.520232
0.390181921,0.390827943,5042.528326
0.38350474,0.384140397,5042.53642
0.380881983,0.381513978,5042.544513
0.351791981,0.352376342,5042.552605
0.324457831,0.324997374,5042.560697
0.291085968,0.291570543,5042.568788
0.270785021,0.27123629,5042.576879
0.240767286,0.241168967,5042.584969
0.221275457,0.221645021,5042.593059
0.206170501,0.206515211,5042.601149
0.200657018,0.200992876,5042.609238
0.200989223,0.201326002,5042.617326
0.208431307,0.208780937,5042.625414
0.227917945,0.228300679,5042.633501
0.255646974,0.25607674,5042.641588
0.27759405,0.27806122,5042.649674
0.313349824,0.313877743,5042.65776
0.361869833,0.362480161,5042.665845
0.386520505,0.38717312,5042.67393
0.433399461,0.434132025,5042.682014
0.457467625,0.458241714,5042.690098
0.504050036,0.50490388,5042.698181
0.546815644,0.547742942,5042.706264
0.590807923,0.591810917,5042.714346
0.631280882,0.632353755,5042.722428
0.671724619,0.672867473,5042.730509
0.722854408,0.724085595,5042.73859
0.764576123,0.765879793,5042.74667
0.795980406,0.797339105,5042.75475
0.820463977,0.821865999,5042.762829
0.856626781,0.858092197,5042.770908
0.882906329,0.884418351,5042.778986
0.903933915,0.905483639,5042.787064
0.904792615,0.906345506,5042.795141
0.931772621,0.933373565,5042.803217
0.940536278,0.942154046,5042.811294
0.948660636,0.950294162,5042.819369
0.942685765,0.944310777,5042.827444
0.963289933,0.964952278,5042.835519
0.962195912,0.963858185,5042.843593
0.958142313,0.959799394,5042.851667
0.963992597,0.965661619,5042.85974
0.964643581,0.966315558,5042.867813
0.964893331,0.966567572,5042.875885
0.945826394,0.947469348,5042.883956
0.949394042,0.951044999,5042.892027
0.933078033,0.934702396,5042.900098
0.936925638,0.938558486,5042.908168
0.922470213,0.92407963,5042.916237
0.914308427,0.915905351,5042.924307
0.905300437,0.906883359,5042.932375
0.89675993,0.898329636,5042.940443
0.853956051,0.855452469,5042.948511
0.825680962,0.827129421,5042.956578
0.788318717,0.789703149,5042.964644
0.758807997,0.760142065,5042.97271
0.693705645,0.694926595,5042.980776
0.642469343,0.643601356,5042.988841
0.595137702,0.59618747,5042.996905
0.537516816,0.538465988,5043.004969
0.49902677,0.499908943,5043.013033
0.463403364,0.464223462,5043.021096
0.437048578,0.437822886,5043.029158
0.426238541,0.426994528,5043.03722
0.434356051,0.435127282,5043.045281
0.468841824,0.469675203,5043.053342
0.500692978,0.501583952,5043.061403
0.53143053,0.532377241,5043.069463
0.589732344,0.590784069,5043.077522
0.649508181,0.650667782,5043.085581
0.705186573,0.706446961,5043.093639
0.768616992,0.769992259,5043.101697
0.794478832,0.795901939,5043.109755
0.823205464,0.824681652,5043.117812
0.862292062,0.863840044,5043.125868
0.89968008,0.901296961,5043.133924
0.914661361,0.916306978,5043.141979
0.924797105,0.926462792,5043.150034
0.947966488,0.949675789,5043.158088
0.950189617,0.951904817,5043.166142
0.945600775,0.947309574,5043.174195
0.946698374,0.948411041,5043.182248
0.945245255,0.946957173,5043.190301
0.939344819,0.941047922,5043.198352
0.937014339,0.938715085,5043.206404
0.936723378,0.938425466,5043.214455
0.932361656,0.934057683,5043.222505
0.937224725,0.938931474,5043.230555
0.944094234,0.945815384,5043.238604
0.943864256,0.94558688,5043.246653
0.934782855,0.936490782,5043.254701
0.946618463,0.948349919,5043.262749
